8	000a96b3-20fc-580c-a062-4a8ae9718400		11822691				species	11863378	Animalia|Arthropoda|Chilopoda|Geophilida|Geophilidae|Tretecthus|Tretecthus uliginosus	11|235|1272|10351|114833|1469379|11863378	kingdom|phylum|class|order|family|genus|species
8	000a987e-fdfe-5548-adab-f6b6b97ff678		11358331				species	11362909	Plantae|Magnoliophyta|Magnoliopsida|Malvales|Malvaceae|Sida|Sida spinosa	15|221|1102|10771|114704|1372052|11362909	kingdom|phylum|class|order|family|genus|species
169	000a9a5b-d2ed-5fd8-a662-9207c92ddc5c	http://www.ubio.org/browser/details.php?namebankID=5476459	98408038	urn:lsid:ubio.org:namebank:5476459	urn:lsid:ubio.org:namebank:5476459			98408038	|Phlebotomus andrejevi		kingdom|
168	000a9a5b-d2ed-5fd8-a662-9207c92ddc5c	http://www.organismnames.com/details.htm?lsid=529611	126068379				Species	126068379			
169	000a9b3f-ef9a-5f44-89c9-3b4813ed5522	http://www.ubio.org/browser/details.php?namebankID=2612503	95823251	urn:lsid:ubio.org:namebank:2612503	urn:lsid:ubio.org:namebank:2612503			95823251	|Tipula subapache		kingdom|
168	000a9d02-cc3b-5556-9c02-db337e6cf0dc	http://www.organismnames.com/details.htm?lsid=2977447	128310067				Species	128310067			
169	000a9df6-c568-5187-80b8-3074c1a4c933	http://www.ubio.org/browser/details.php?namebankID=3700022	96908444	urn:lsid:ubio.org:namebank:3700022	urn:lsid:ubio.org:namebank:3700022			96908444	|Megaselia castanea		kingdom|
168	000a9df6-c568-5187-80b8-3074c1a4c933	http://www.organismnames.com/details.htm?lsid=3167621	128499750				Species	128499750			
168	000a9eab-74f7-5a3d-951c-2c78540fae27	http://www.organismnames.com/details.htm?lsid=677920	126207237				Species	126207237			
169	000aa01e-7df7-546f-80e5-2720d72d20dc	http://www.ubio.org/browser/details.php?namebankID=7369809	100267480	urn:lsid:ubio.org:namebank:7369809	urn:lsid:ubio.org:namebank:7369809			100267480	|Heterophaula splendida		kingdom|
12	000aa01e-7df7-546f-80e5-2720d72d20dc	http://eol.org/pages/119591/names/synonyms	s_8655273		119591		species	33422155			
8	000aa01e-7df7-546f-80e5-2720d72d20dc		10080895				species	10063065	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Phaula|Phaula splendida	11|235|1096|10279|100100|1293688|10063065	kingdom|phylum|class|order|family|genus|species
169	000aa03e-29ec-565e-b47d-cbd5907a0408	http://www.ubio.org/browser/details.php?namebankID=3732151	96940573	urn:lsid:ubio.org:namebank:3732151	urn:lsid:ubio.org:namebank:3732151			96940573	|Exoprosopa hirtipes		kingdom|
170	000aa14d-6a4a-55d0-a45b-1024cbfce31c		2845847		2845847			2845847	Plantae|Tracheophyta|Liliopsida|Bromeliales|Bromeliaceae|Encholirium|Encholirium lutzii		kingdom|phylum|class|order|family|genus|
167	000aa14d-6a4a-55d0-a45b-1024cbfce31c	http://ipni.org/urn:lsid:ipni.org:names:90647-2:1.3	90647-2	urn:lsid:ipni.org:names:90647-2:1.3	90647-2		species	90647-2	Bromeliaceae|Encholirium lutzii		
167	000aa14d-6a4a-55d0-a45b-1024cbfce31c	http://ipni.org/urn:lsid:ipni.org:names:122849-1:1.5	122849-1	urn:lsid:ipni.org:names:122849-1:1.5	122849-1		species	122849-1	Bromeliaceae|Encholirium lutzii		
11	000aa14d-6a4a-55d0-a45b-1024cbfce31c		2696578				species	2696576	Plantae|Magnoliophyta|Liliopsida|Poales|Bromeliaceae|Encholirium|Encholirium spectabile	6|49|196|1369|3740|2696575|2696576	kingdom|phylum|class|order|family|genus|species
1	000aa14d-6a4a-55d0-a45b-1024cbfce31c		19097836				species	19097854	Plantae|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Encholirium|Encholirium spectabile	21835323|21835324|21837061|21837062|21839482|21856884|19097854	kingdom|phylum|class|order|family|genus|species
168	000aa65c-9736-525b-aad3-5b45ffc6c2fa	http://www.organismnames.com/details.htm?lsid=1490711	126956522				Species	126956522			
169	000aa6d0-318f-5646-89e7-2b6e80834e33	http://www.ubio.org/browser/details.php?namebankID=7256062	100154349	urn:lsid:ubio.org:namebank:7256062	urn:lsid:ubio.org:namebank:7256062			100154349	|Odontocera annulicornis		kingdom|
12	000aa6d0-318f-5646-89e7-2b6e80834e33	http://eol.org/pages/981184/names/synonyms	s_8667224		981184		species	33424670			
8	000aa6d0-318f-5646-89e7-2b6e80834e33		10915816				species	11066512	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Odontocera|Odontocera annulicornis	11|235|1096|10279|100100|1271236|11066512	kingdom|phylum|class|order|family|genus|species
169	000aa7a5-30a0-5a53-8dc5-9367c016ee67	http://www.ubio.org/browser/details.php?namebankID=2431588	95643288	urn:lsid:ubio.org:namebank:2431588	urn:lsid:ubio.org:namebank:2431588			95643288	|Hetoemis trilineata		kingdom|
169	000aaad7-f7f7-5ab6-bb32-c3512dc6f949	http://www.ubio.org/browser/details.php?namebankID=5910627	98841195	urn:lsid:ubio.org:namebank:5910627	urn:lsid:ubio.org:namebank:5910627			98841195	|Viola caleyana		kingdom|
164	000aaad7-f7f7-5ab6-bb32-c3512dc6f949	http://www.biolib.cz/en/taxon/id418056/	142143580				Species	142143580			
12	000aaad7-f7f7-5ab6-bb32-c3512dc6f949	http://eol.org/pages/5744888	30624618		5744888			30624618			
6	000aaad7-f7f7-5ab6-bb32-c3512dc6f949		430423s					430423s	Plant|Violaceae|Viola|Viola caleyana	1000p|1182f|12719g|430423s	|||
1	000aaad7-f7f7-5ab6-bb32-c3512dc6f949		21466573				species	21466573	Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Viola|Viola caleyana	21835323|21835324|21835325|21836605|21845147|22049092|21466573	kingdom|phylum|class|order|family|genus|species
169	000aaeb3-dd6a-53ca-962b-5a85f7504c63	http://www.ubio.org/browser/details.php?namebankID=5761669	98692463	urn:lsid:ubio.org:namebank:5761669	urn:lsid:ubio.org:namebank:5761669			98692463	|Opuntia limitata		kingdom|
168	000aaeda-431d-5be5-a329-51c14cc529f1	http://www.organismnames.com/details.htm?lsid=1678402	127100847				Species	127100847			
169	000aaf73-8f7e-5c30-8420-e480f215ba16	http://www.ubio.org/browser/details.php?namebankID=7574518	100471139	urn:lsid:ubio.org:namebank:7574518	urn:lsid:ubio.org:namebank:7574518			100471139	|Euphorbia oblongata sessiliflora		kingdom|
169	000ab06a-24d4-51e4-aa41-58024daef38c	http://www.ubio.org/browser/details.php?namebankID=6966162	99880767	urn:lsid:ubio.org:namebank:6966162	urn:lsid:ubio.org:namebank:6966162			99880767	|Acastoides insolitus		kingdom|
168	000ab11e-bf1a-5416-a179-faeb4cec1b29	http://www.organismnames.com/details.htm?lsid=973472	126483354				Species	126483354			
1	000ab123-b55b-54f5-bb85-595f454ae8ca		7873860				species	7873860	Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Ladustes|Ladustes stabilis	21835313|21835328|21835526|21835527|21835765|21837623|21928456|7873860	kingdom|phylum|class|order|superfamily|family|genus|species
11	000ab1da-25a9-54ea-9f88-51e245e53b09		6913934				species	6913934	Animalia|Arthropoda|Arachnida|Prostigmata|Eriophyidae|Colomerus|Colomerus tinneae	1|54|367|372|2816|2128481|6913934	kingdom|phylum|class|order|family|genus|species
8	000ab1da-25a9-54ea-9f88-51e245e53b09		11639696				species	11639696	Animalia|Arthropoda|Arachnida|Actinedida|Eriophyidae|Colomerus|Colomerus tinneae	11|235|1136|10191|100338|1336970|11639696	kingdom|phylum|class|order|family|genus|species
170	000ab264-f0d4-5a64-857d-aa70cb2ff2e5		28929		28929			28929	Animalia|Arthropoda|Insecta|Diptera|Asilidae|Heteropogon|Heteropogon currani		kingdom|phylum|class|order|family|genus|
11	000ab4d7-7787-5466-a29f-37e51584f626		6938426				species	6938426	Animalia|Arthropoda|Insecta|Phthiraptera|Philopteridae|Anaticola|Anaticola marginella	1|54|216|1001|2782|1032047|6938426	kingdom|phylum|class|order|family|genus|species
8	000ab4d7-7787-5466-a29f-37e51584f626		11492685				species	11492685	Animalia|Arthropoda|Insecta|Phthiraptera|Philopteridae|Anaticola|Anaticola marginella	11|235|1096|12486|110419|1373774|11492685	kingdom|phylum|class|order|family|genus|species
12	000ab5b7-1913-586e-9ea4-28c04c138184	http://eol.org/pages/18191009	36206095		18191009			36206095			
4	000ab6d8-ac8d-59f8-960e-ffcc523dd48a		1338157				species	1338157	|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Exoporia|Hepialoidea|Hepialidae|Cibyra|Cibyra	131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41020|92005|41021|1098793|1338157	|superkingdom||kingdom||||||phylum|||superclass|class|||subclass|infraclass|superorder|order|suborder|infraorder|parvorder|superfamily|family|genus|species
168	000ab85c-129c-55e2-88ee-0388fa0ce095	http://www.organismnames.com/details.htm?lsid=1241255	126731858				Species	126731858			
170	000ab8c7-c6fb-58a0-84f4-03728c2f9da7		2500952		2500952			2500952	Plantae|Tracheophyta|Magnoliopsida|Scrophulariales|Acanthaceae|Ruellia|Ruellia monadelpha		kingdom|phylum|class|order|family|genus|
167	000ab8c7-c6fb-58a0-84f4-03728c2f9da7	http://ipni.org/urn:lsid:ipni.org:names:54317-1:1.1.2.1.1.3.4.1	54317-1	urn:lsid:ipni.org:names:54317-1:1.1.2.1.1.3.4.1	54317-1		species	54317-1	Acanthaceae|Ruellia monadelpha		
11	000ab8c7-c6fb-58a0-84f4-03728c2f9da7		5573705				species	5573705	Plantae|Magnoliophyta|Magnoliopsida|Lamiales|Acanthaceae|Ruellia|Ruellia monadelpha	6|49|220|408|2393|3171840|5573705	kingdom|phylum|class|order|family|genus|species
162	000ab961-fc79-5000-9e5c-20483a4bd8f8	http://nsdb.bishopmuseum.org/urn:lsid:bishopmuseum.org:tnu:E73D88D9-E5D3-407C-9138-72FE1EE77763	105649911				Species	105649911			
168	000aba14-1cc8-524b-9454-f116fb5d39cc	http://www.organismnames.com/details.htm?lsid=284900	125836616				Species	125836616			
169	000aba90-8895-5cb0-bbbf-5579d4112b69	http://www.ubio.org/browser/details.php?namebankID=7714662	100611246	urn:lsid:ubio.org:namebank:7714662	urn:lsid:ubio.org:namebank:7714662			100611246	|Ceratrichia nothus		kingdom|
169	000abb0a-5d8f-5906-b723-fbe005b17978	http://www.ubio.org/browser/details.php?namebankID=10506381	103060808	urn:lsid:ubio.org:namebank:10506381	urn:lsid:ubio.org:namebank:10506381			103060808	|Polylophium thalictroides		kingdom|
169	000abbd9-6413-52fe-a554-a3eb31663a1f	http://www.ubio.org/browser/details.php?namebankID=3508881	96717363	urn:lsid:ubio.org:namebank:3508881	urn:lsid:ubio.org:namebank:3508881			96717363	|Anteholosticha manca		kingdom|
168	000abbd9-6413-52fe-a554-a3eb31663a1f	http://www.organismnames.com/details.htm?lsid=2009028	127363812				Species	127363812			
159	000abbd9-6413-52fe-a554-a3eb31663a1f		106283114				Species	106283114			
12	000abbd9-6413-52fe-a554-a3eb31663a1f	http://eol.org/pages/8809194	29157785		8809194		species	29157785			
4	000abbd9-6413-52fe-a554-a3eb31663a1f		385028				species	385028	|Eukaryota|Alveolata|Ciliophora|Intramacronucleata|Spirotrichea|Stichotrichia|Urostylida|Holostichidae|Anteholosticha|Anteholosticha manca	131567|2759|33630|5878|431838|33829|194286|486728|578128|584654|385028	|superkingdom|||subphylum|class|subclass|order|family|genus|species
170	000abcb3-6fe7-5fd8-8df5-4bf2205d7d25		10582119		10582119			10582119	Animalia|Arthropoda|Insecta|Hemiptera|Psyllidae|Psylla|Psylla citrisuga		kingdom|phylum|class|order|family|genus|
166	000abcb3-6fe7-5fd8-8df5-4bf2205d7d25	http://www.nlbif.nl/species_details.php?name=Psylla+citrisuga	131929030				Species	131929030			
12	000abcb3-6fe7-5fd8-8df5-4bf2205d7d25	http://eol.org/pages/7669983	33738026		7669983		species	33738026			
11	000abcb3-6fe7-5fd8-8df5-4bf2205d7d25		5153184				species	5153184	Animalia|Arthropoda|Insecta|Hemiptera|Psylloidea|Psyllidae|Psylla|Psylla citrisuga	1|54|216|809|1687|7632|5153055|5153184	kingdom|phylum|class|order|superfamily|family|genus|species
1	000abcb3-6fe7-5fd8-8df5-4bf2205d7d25		17629403				species	17632025	Animalia|Arthropoda|Insecta|Hemiptera|Psylloidea|Psyllidae|Cacopsylla|Cacopsylla citrisuga	21835313|21835328|21835526|21835657|21835686|21845538|21848632|17632025	kingdom|phylum|class|order|superfamily|family|genus|species
165	000abe91-56af-5261-99f7-5c4c979bc1d6	http://www.tropicos.org/Name/35176386	145751770				Species	145751770			
168	000ac291-483a-552a-967a-3fdeb23a82b6	http://www.organismnames.com/details.htm?lsid=1329535	126813265				Species	126813265			
170	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9		2010498		2010498			2010498	Animalia|Chordata|Amphibia|Anura|Bufonidae|Bufo|Bufo nebulifer		kingdom|phylum|class|order|family|genus|
169	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://www.ubio.org/browser/details.php?namebankID=4801504	97800806	urn:lsid:ubio.org:namebank:4801504	urn:lsid:ubio.org:namebank:4801504			97800806	|Bufo nebulifer		kingdom|
166	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://www.nlbif.nl/species_details.php?name=Bufo+nebulifer	131123657				Species	131123657			
164	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://www.biolib.cz/en/taxon/id178568/	141836520				Species	141836520			
12	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://eol.org/pages/331363/names/synonyms	s_12051082		331363		species	36749450			
12	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://eol.org/pages/331363	44544964		331363		species	44544964			
12	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9	http://eol.org/pages/331363	30434421		331363			30434421			
11	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9		5216729				species	2422404	Animalia|Chordata|Amphibia|Anura|Bufonidae|Incilius|Incilius nebulifer	1|44|131|952|6727|2422364|2422404	kingdom|phylum|class|order|family|genus|species
8	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9		10232809				species	10232809	Animalia|Chordata|Amphibia|Anura|Bufonidae|Bufo|Bufo nebulifer	11|148|1131|10211|104692|1266500|10232809	kingdom|phylum|class|order|family|genus|species
3	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9		661826				Species	773583	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Amphibia|Anura|Bufonidae|Incilius|Incilius nebulifer	202423|914154|914156|158852|331030|914179|914181|173420|173423|173471|773230|773583	Kingdom|Subkingdom|Infrakingdom|Phylum|Subphylum|Infraphylum|Superclass|Class|Order|Family|Genus|Species
1	000ac2c9-6671-52ea-876a-6d1ebf0b9bd9		7162622				species	7159563	Animalia|Chordata|Amphibia|Anura|Bufonidae|Incilius|Incilius nebulifer	21835313|21835362|21841725|21841735|21841777|21983130|7159563	kingdom|phylum|class|order|family|genus|species
11	000ac388-658d-59f8-91fb-e7e09b18e507		7016535				species	7016535	Animalia|Nematoda|Adenophorea|Mermithida|Mermithidae|Gordiomermis|Gordiomermis hamatus	1|5967481|251|975|6495|4630393|7016535	kingdom|phylum|class|order|family|genus|species
8	000ac388-658d-59f8-91fb-e7e09b18e507		11480119				species	11480119	Animalia|Nematoda|Dorylaimea|Mermithida|Mermithidae|Gordiomermis|Gordiomermis hamatus	11|177|1534|10117|114354|1232465|11480119	kingdom|phylum|class|order|family|genus|species
170	000ac3d7-6d11-58a6-9b61-b6381220d18f		2579407		2579407			2579407	Plantae|Tracheophyta|Magnoliopsida|Piperales|Piperaceae|Peperomia|Peperomia molokaiensis		kingdom|phylum|class|order|family|genus|
167	000ac3d7-6d11-58a6-9b61-b6381220d18f	http://ipni.org/urn:lsid:ipni.org:names:679149-1:1.3	679149-1	urn:lsid:ipni.org:names:679149-1:1.3	679149-1		species	679149-1	Piperaceae|Peperomia molokaiensis		
11	000ac3d7-6d11-58a6-9b61-b6381220d18f		4184193				species	4184193	Plantae|Magnoliophyta|Magnoliopsida|Piperales|Piperaceae|Peperomia|Peperomia molokaiensis	6|49|220|404|6678|3086367|4184193	kingdom|phylum|class|order|family|genus|species
169	000ac3e3-ed1b-5317-a6c5-bfdf2a84b1b6	http://www.ubio.org/browser/details.php?namebankID=6950592	99865229	urn:lsid:ubio.org:namebank:6950592	urn:lsid:ubio.org:namebank:6950592			99865229	|Eusphalerum sorbi		kingdom|
168	000ac3e3-ed1b-5317-a6c5-bfdf2a84b1b6	http://www.organismnames.com/details.htm?lsid=353420	125902182				Species	125902182			
170	000ac478-4c84-5747-95ca-71235307ce3f		10133633		10133633			10133633	Animalia|Arthropoda|Insecta|Lepidoptera|Thyrididae|Dysodia|Dysodia plena		kingdom|phylum|class|order|family|genus|
169	000ac478-4c84-5747-95ca-71235307ce3f	http://www.ubio.org/browser/details.php?namebankID=7743824	100640399	urn:lsid:ubio.org:namebank:7743824	urn:lsid:ubio.org:namebank:7743824			100640399	|Dysodia plena		kingdom|
166	000ac478-4c84-5747-95ca-71235307ce3f	http://www.nlbif.nl/species_details.php?name=Dysodia+plena	131340624				Species	131340624			
12	000ac478-4c84-5747-95ca-71235307ce3f	http://eol.org/pages/255269	34152207		255269		species	34152207			
169	000ac4c1-06d6-5f41-be7c-7abb2020bcc9	http://www.ubio.org/browser/details.php?namebankID=5201731	98163334	urn:lsid:ubio.org:namebank:5201731	urn:lsid:ubio.org:namebank:5201731			98163334	|Tanytarsus quinarius		kingdom|
169	000ac875-62c8-528e-8df7-1a0acd046918	http://www.ubio.org/browser/details.php?namebankID=5466129	98397723	urn:lsid:ubio.org:namebank:5466129	urn:lsid:ubio.org:namebank:5466129			98397723	|Strongylium ohbayashii		kingdom|
170	000acaae-7d8e-57bd-a74e-56e9b6c9c125		10082946		10082946			10082946	Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Pedaliodes|Pedaliodes ochrotaenia		kingdom|phylum|class|order|family|genus|
169	000acaae-7d8e-57bd-a74e-56e9b6c9c125	http://www.ubio.org/browser/details.php?namebankID=7644078	100540678	urn:lsid:ubio.org:namebank:7644078	urn:lsid:ubio.org:namebank:7644078			100540678	|Pedaliodes ochrotaenia		kingdom|
166	000acaae-7d8e-57bd-a74e-56e9b6c9c125	http://www.nlbif.nl/species_details.php?name=Pedaliodes+ochrotaenia	131812506				Species	131812506			
12	000acaae-7d8e-57bd-a74e-56e9b6c9c125	http://eol.org/pages/147417	33964715		147417		species	33964715			
167	000acccc-bb8a-5346-842b-541f4773c608	http://ipni.org/urn:lsid:ipni.org:names:256761-1:1.3	256761-1	urn:lsid:ipni.org:names:256761-1:1.3	256761-1		species	256761-1	Asteraceae|Trixis patens		
169	000acdda-b2b5-5791-ad2f-daa8249450cb	http://www.ubio.org/browser/details.php?namebankID=2800411	96009170	urn:lsid:ubio.org:namebank:2800411	urn:lsid:ubio.org:namebank:2800411			96009170	|Ocythoe cranchii		kingdom|
165	000ace1a-abe3-5d27-9c7b-5b1b1a21aec2	http://www.tropicos.org/Name/25500382	145842620				variety	145842620			
1	000ace1a-abe3-5d27-9c7b-5b1b1a21aec2		19224847				species	19224814	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Aegilops|Aegilops triuncialis	21835323|21835324|21837061|21837062|21837615|21859342|19224814	kingdom|phylum|class|order|family|genus|species
162	000ace60-6479-529f-8421-5e87968292d9	http://nsdb.bishopmuseum.org/urn:lsid:bishopmuseum.org:tnu:27DE5ADB-4106-450A-86BE-E7F3E5764AB0	105574368				Species	105574368			
169	000acea9-0172-595f-8f1e-e6f9d6189455	http://www.ubio.org/browser/details.php?namebankID=6699701	99614974	urn:lsid:ubio.org:namebank:6699701	urn:lsid:ubio.org:namebank:6699701			99614974	|Inanidrilus fijiensis		kingdom|
12	000acec1-e01f-5151-b377-3e515178306b	http://eol.org/pages/3290391	44861472		3290391			44861472			
11	000acec1-e01f-5151-b377-3e515178306b		5876168				species	5876168	Animalia|Arthropoda|Insecta|Coleoptera|Chrysomeloidea|Chrysomelidae|Cephaloleia|Cephaloleia fulvolimbata	1|54|216|1470|1578|7780|4720094|5876168	kingdom|phylum|class|order|superfamily|family|genus|species
7	000acec1-e01f-5151-b377-3e515178306b		12285812				species	12285812	|Cellular life|Eukaryota|Opisthokonts|Choanoflagellates and animals|Animalia|Epitheliates|Bilateria|Ecdysozoa|Legged ecdysozoa|Arthropoda|Hexapods|Insecta|Pterygota|Coleoptera|Polyphaga|Chrysomeloidea|Chrysomelidae|Hispinae|Cephaloleia|Cephaloleia fulvolimbata	2822864|2823207|2828118|2843765|2843766|2843767|2843768|17974913|2910040|2910041|2910042|2913524|2913525|2922935|2932506|2936299|2937225|2941242|2946095|12285727|12285812	|above family|above family|above family|above family|unranked|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|family|subfamily|genus|species
3	000acec1-e01f-5151-b377-3e515178306b		841348				Species	841348	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cassidinae|Cephaloleiini|Cephaloleia|Cephaloleia fulvolimbata	202423|914154|914155|914158|82696|563886|99208|100500|563890|914213|109216|112747|678305|114496|114509|719576|719582|838071|841348	Kingdom|Subkingdom|Infrakingdom|Superphylum|Phylum|Subphylum|Class|Subclass|Infraclass|Superorder|Order|Suborder|Infraorder|Superfamily|Family|Subfamily|Tribe|Genus|Species
1	000acec1-e01f-5151-b377-3e515178306b		10940364				species	10940364	Animalia|Arthropoda|Insecta|Coleoptera|Chrysomeloidea|Chrysomelidae|Cephaloleia|Cephaloleia fulvolimbata	21835313|21835328|21835526|21835527|21839027|21839369|21864222|10940364	kingdom|phylum|class|order|superfamily|family|genus|species
169	000acef3-d5a1-5162-aa33-cc0bc9887358	http://www.ubio.org/browser/details.php?namebankID=10602854	103157281	urn:lsid:ubio.org:namebank:10602854	urn:lsid:ubio.org:namebank:10602854			103157281	|Kneiffia terrea livida		kingdom|
170	000acf33-dfb6-5fed-b176-69be2ad07bb1		10467990		10467990			10467990	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Lissonotus|Lissonotus princeps		kingdom|phylum|class|order|family|genus|
169	000acf33-dfb6-5fed-b176-69be2ad07bb1	http://www.ubio.org/browser/details.php?namebankID=1035279	94407409	urn:lsid:ubio.org:namebank:1035279	urn:lsid:ubio.org:namebank:1035279			94407409	|Lissonotus princeps		kingdom|
166	000acf33-dfb6-5fed-b176-69be2ad07bb1	http://www.nlbif.nl/species_details.php?name=Lissonotus+princeps	131598685				Species	131598685			
164	000acf33-dfb6-5fed-b176-69be2ad07bb1	http://www.biolib.cz/en/taxon/id290104/	141969293				Species	141969293			
12	000acf33-dfb6-5fed-b176-69be2ad07bb1	http://eol.org/pages/355052	33429331		355052		species	33429331			
12	000acf33-dfb6-5fed-b176-69be2ad07bb1	http://eol.org/pages/355052	30521753		355052			30521753			
11	000acf33-dfb6-5fed-b176-69be2ad07bb1		5000186				species	5000186	Animalia|Arthropoda|Insecta|Coleoptera|Chrysomeloidea|Cerambycidae|Lissonotus|Lissonotus princeps	1|54|216|1470|1578|5602|1107047|5000186	kingdom|phylum|class|order|superfamily|family|genus|species
8	000acf33-dfb6-5fed-b176-69be2ad07bb1		10842076				species	10842076	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Lissonotus|Lissonotus princeps	11|235|1096|10279|100100|1384119|10842076	kingdom|phylum|class|order|family|genus|species
1	000acf33-dfb6-5fed-b176-69be2ad07bb1		9599252				species	9599252	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Lissonotus|Lissonotus princeps	21835313|21835328|21835526|21835527|21835528|21904954|9599252	kingdom|phylum|class|order|family|genus|species
170	000acfde-5db2-5ad0-ac52-7b9ecb52007f		2123751		2123751			2123751	Plantae|Tracheophyta|Magnoliopsida|Lamiales|Scrophulariaceae|Selago|Selago exigua		kingdom|phylum|class|order|family|genus|
169	000acfde-5db2-5ad0-ac52-7b9ecb52007f	http://www.ubio.org/browser/details.php?namebankID=9462015	102283637	urn:lsid:ubio.org:namebank:9462015	urn:lsid:ubio.org:namebank:9462015			102283637	|Selago exigua		kingdom|
167	000acfde-5db2-5ad0-ac52-7b9ecb52007f	http://ipni.org/urn:lsid:ipni.org:names:1002110-1:1.1.2.1.1.2	1002110-1	urn:lsid:ipni.org:names:1002110-1:1.1.2.1.1.2	1002110-1		species	1002110-1	Scrophulariaceae|Selago exigua		
165	000acfde-5db2-5ad0-ac52-7b9ecb52007f	http://www.tropicos.org/Name/50124052	145525666				Species	145525666			
11	000acfde-5db2-5ad0-ac52-7b9ecb52007f		5562416				species	5562416	Plantae|Magnoliophyta|Magnoliopsida|Lamiales|Scrophulariaceae|Selago|Selago exigua	6|49|220|408|2390|3233413|5562416	kingdom|phylum|class|order|family|genus|species
4	000ad2dc-a70d-5899-a076-3b06f4be86c0		1015843				species	1015843	|Bacteria||	131567|2|48479|1015843	|superkingdom||species
170	000ad4ab-97a3-560a-97d8-482076ba61cc		2480224		2480224			2480224	Plantae|Tracheophyta|Liliopsida|Asparagales|Agavaceae|Yucca|Yucca australis		kingdom|phylum|class|order|family|genus|
169	000ad4ab-97a3-560a-97d8-482076ba61cc	http://www.ubio.org/browser/details.php?namebankID=5859849	98790464	urn:lsid:ubio.org:namebank:5859849	urn:lsid:ubio.org:namebank:5859849			98790464	|Yucca australis		kingdom|
167	000ad4ab-97a3-560a-97d8-482076ba61cc	http://ipni.org/urn:lsid:ipni.org:names:1013343-2:1.3	1013343-2	urn:lsid:ipni.org:names:1013343-2:1.3	1013343-2		species	1013343-2	Agavaceae|Yucca australis		
165	000ad4ab-97a3-560a-97d8-482076ba61cc	http://www.tropicos.org/Name/18405893	144948143				Species	144948143			
12	000ad4ab-97a3-560a-97d8-482076ba61cc	http://eol.org/pages/1083595/names/synonyms	s_9657528		1083595		species	34647244			
6	000ad4ab-97a3-560a-97d8-482076ba61cc		42144s					452293s	Plant|Asparagaceae|Yucca|Yucca filifera	1000p|106f|19948g|452293s	|||
1	000ad4ab-97a3-560a-97d8-482076ba61cc		19166343				species	19147607	Plantae|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Yucca|Yucca treculeana	21835323|21835324|21837061|21839514|21839527|21858434|19147607	kingdom|phylum|class|order|family|genus|species
165	000ad601-e563-5242-b0d4-7d29e8dfe37d	http://www.tropicos.org/Name/26600854	145944530				Species	145944530			
170	000ad637-559c-5621-9282-ea21902b5654		10887097		10887097			10887097			
169	000ad637-559c-5621-9282-ea21902b5654	http://www.ubio.org/browser/details.php?namebankID=2627283	95838028	urn:lsid:ubio.org:namebank:2627283	urn:lsid:ubio.org:namebank:2627283			95838028			
168	000ad637-559c-5621-9282-ea21902b5654	http://www.organismnames.com/details.htm?lsid=830273	126350198				Genus	126350198			
159	000ad637-559c-5621-9282-ea21902b5654		106283307				Genus	106283307			
12	000ad637-559c-5621-9282-ea21902b5654	http://eol.org/pages/35237	29094976		35237		genus	29094976			
