8692ea5f-94b7-5554-8347-1c41f8a10323	Eodorcadion carinatum subsp. involvens	e7f95e0f-88bf-5693-b171-1cc70a72d574	Eodorcadion carinatum involvens
2d802c86-0335-5c99-a414-be5193e8b506	Cataglyphis frigidus (Andre, 1881)	98331050-2e2e-5258-8b7b-afe5a150fbab	Cataglyphis frigidus
02545ed4-b0a3-57a8-9019-6ed2d2f67671	Iravadia cochinchinensis (Bavay & Dautzenberg, 1910)	e94e3262-0b09-51d2-aeba-69d96578ed67	Iravadia cochinchinensis
1ed8360f-89e1-54ba-9cf6-969e97fc6726	Geograpsus Stimpson, 1858	14cb3318-ed5f-511c-bc1f-e8d06224beb2	Geograpsus
0918f40e-492d-5b2d-8828-fbf0b5cc5128	Pollimyrus kapangae (David 1936)	caa4eaeb-bf98-5520-a40a-155d183ed67f	Pollimyrus kapangae
154036b9-8189-5665-82a6-68bba20b4668	Phagnalon carolipaui Font Quer (1929)	9ea485c6-d240-58ca-ae64-6e80798488ba	Phagnalon carolipaui
1c97a29f-da35-56d1-8a69-2a78cfc653c5	Ranunculus phragmiteti	1c97a29f-da35-56d1-8a69-2a78cfc653c5	Ranunculus phragmiteti
552b6029-a35c-572e-ae0f-b91687148181	Eostratiomyia	552b6029-a35c-572e-ae0f-b91687148181	Eostratiomyia
5d5ef34e-bf86-5109-a7cf-6189186bf225	Ernoporicus semenovi Wood & Bright 1992	bae8c8f5-103a-5a1b-a249-295ddda5e74c	Ernoporicus semenovi
5ae2f8de-14bb-5d6f-b920-c3776b01d3fb	Frailea pumila subsp. colombiana (Werderm.) Prestlé	537cb467-03b7-50d5-bf66-38d1e216865a	Frailea pumila colombiana
